ID,SiteID,ObservationTimeUTC,Value
572318,36005NY12387,2024-06-23 03:00:00.000,11.81
572319,36061NY08454,2024-06-23 03:00:00.000,16.4
572320,36081NY08198,2024-06-23 03:00:00.000,3.75
572321,36005NY11534,2024-06-23 03:00:00.000,11.2
572322,36061NY08653,2024-06-23 03:00:00.000,12.79
572323,36081NY07615,2024-06-23 03:00:00.000,8.81
572324,36061NY12380,2024-06-23 03:00:00.000,12.83
572325,36085NY04805,2024-06-23 03:00:00.000,27.05
572336,36061NY08552,2024-06-23 03:00:00.000,12.11
572337,36061NY09734,2024-06-23 03:00:00.000,12.71
572338,36061NY08552,2024-06-23 04:00:00.000,11.06
572339,36005NY12387,2024-06-23 04:00:00.000,12.2
572340,36061NY08454,2024-06-23 04:00:00.000,15.03
572341,36061NY09734,2024-06-23 04:00:00.000,11.78
572342,36081NY08198,2024-06-23 04:00:00.000,3.88
572343,36005NY11534,2024-06-23 04:00:00.000,12.51
572344,36061NY08653,2024-06-23 04:00:00.000,9.05
572345,36081NY07615,2024-06-23 04:00:00.000,9.44
572346,36061NY12380,2024-06-23 04:00:00.000,13.14
572347,36085NY04805,2024-06-23 04:00:00.000,17.52
572358,36005NY12387,2024-06-23 05:00:00.000,9.58
572359,36061NY08454,2024-06-23 05:00:00.000,11.6
572361,36005NY11534,2024-06-23 05:00:00.000,11.8
572362,36061NY08653,2024-06-23 05:00:00.000,8.06
572363,36081NY07615,2024-06-23 05:00:00.000,8.77
572364,36061NY12380,2024-06-23 05:00:00.000,10.55
572365,36085NY04805,2024-06-23 05:00:00.000,17.32
572376,36061NY08552,2024-06-23 05:00:00.000,10.3
572377,36061NY09734,2024-06-23 05:00:00.000,10.2
572378,36005NY12387,2024-06-23 06:00:00.000,9.5
572379,36061NY08454,2024-06-23 06:00:00.000,12.81
572381,36005NY11534,2024-06-23 06:00:00.000,10.13
572382,36061NY08653,2024-06-23 06:00:00.000,8.69
572383,36081NY07615,2024-06-23 06:00:00.000,7.06
572384,36061NY12380,2024-06-23 06:00:00.000,9.76
572385,36085NY04805,2024-06-23 06:00:00.000,17.07
572396,36061NY08552,2024-06-23 06:00:00.000,11.19
572397,36061NY09734,2024-06-23 06:00:00.000,10.3
572398,36061NY08552,2024-06-23 07:00:00.000,11.39
572399,36005NY12387,2024-06-23 07:00:00.000,10.94
572400,36061NY08454,2024-06-23 07:00:00.000,14.27
572401,36061NY09734,2024-06-23 07:00:00.000,11.12
572403,36005NY11534,2024-06-23 07:00:00.000,10.51
572404,36061NY08653,2024-06-23 07:00:00.000,8.77
572405,36081NY07615,2024-06-23 07:00:00.000,6.64
572406,36061NY12380,2024-06-23 07:00:00.000,10.94
572407,36085NY04805,2024-06-23 07:00:00.000,17.58
572418,36061NY08552,2024-06-23 08:00:00.000,11.6
572419,36005NY12387,2024-06-23 08:00:00.000,10.79
572420,36061NY08454,2024-06-23 08:00:00.000,14.41
572422,36005NY11534,2024-06-23 08:00:00.000,10.64
572423,36061NY08653,2024-06-23 08:00:00.000,11.16
572424,36081NY07615,2024-06-23 08:00:00.000,5.92
572425,36061NY12380,2024-06-23 08:00:00.000,11.66
572426,36085NY04805,2024-06-23 08:00:00.000,16.31
572437,36061NY09734,2024-06-23 08:00:00.000,10.98
572438,36061NY08552,2024-06-23 09:00:00.000,10.88
572439,36005NY12387,2024-06-23 09:00:00.000,9.68
572440,36061NY08454,2024-06-23 09:00:00.000,13.2
572442,36005NY11534,2024-06-23 09:00:00.000,10.08
572443,36081NY07615,2024-06-23 09:00:00.000,5.5
572444,36061NY12380,2024-06-23 09:00:00.000,11.0
572445,36085NY04805,2024-06-23 09:00:00.000,14.9
572456,36061NY09734,2024-06-23 09:00:00.000,10.98
572457,36061NY08653,2024-06-23 09:00:00.000,11.17
572458,36061NY08552,2024-06-23 10:00:00.000,9.95
572459,36005NY12387,2024-06-23 10:00:00.000,9.77
572460,36061NY08454,2024-06-23 10:00:00.000,11.82
572462,36005NY11534,2024-06-23 10:00:00.000,10.51
572463,36061NY08653,2024-06-23 10:00:00.000,10.17
572464,36081NY07615,2024-06-23 10:00:00.000,5.97
572465,36061NY12380,2024-06-23 10:00:00.000,11.07
572476,36061NY09734,2024-06-23 10:00:00.000,10.17
572477,36085NY04805,2024-06-23 10:00:00.000,13.12
572478,36061NY08552,2024-06-23 11:00:00.000,9.43
572479,36005NY12387,2024-06-23 11:00:00.000,10.24
572480,36061NY08454,2024-06-23 11:00:00.000,11.36
572482,36005NY11534,2024-06-23 11:00:00.000,9.78
572483,36061NY08653,2024-06-23 11:00:00.000,9.37
572484,36081NY07615,2024-06-23 11:00:00.000,5.68
572485,36061NY12380,2024-06-23 11:00:00.000,12.37
572496,36061NY09734,2024-06-23 11:00:00.000,9.85
572497,36085NY04805,2024-06-23 11:00:00.000,12.74
572498,36061NY08552,2024-06-23 12:00:00.000,9.58
572499,36005NY12387,2024-06-23 12:00:00.000,10.59
572500,36061NY08454,2024-06-23 12:00:00.000,11.36
572502,36005NY11534,2024-06-23 12:00:00.000,10.5
572503,36061NY08653,2024-06-23 12:00:00.000,8.68
572504,36081NY07615,2024-06-23 12:00:00.000,6.76
572505,36061NY12380,2024-06-23 12:00:00.000,12.9
572516,36061NY09734,2024-06-23 12:00:00.000,10.88
572517,36085NY04805,2024-06-23 12:00:00.000,12.9
572518,36061NY08552,2024-06-23 13:00:00.000,10.53
572519,36005NY12387,2024-06-23 13:00:00.000,11.77
572520,36061NY08454,2024-06-23 13:00:00.000,12.6
572522,36005NY11534,2024-06-23 13:00:00.000,11.07
572523,36061NY08653,2024-06-23 13:00:00.000,9.06
572524,36081NY07615,2024-06-23 13:00:00.000,14.03
572525,36061NY12380,2024-06-23 13:00:00.000,14.24
572536,36061NY09734,2024-06-23 13:00:00.000,11.17
572537,36085NY04805,2024-06-23 13:00:00.000,11.83
572538,36061NY08552,2024-06-23 14:00:00.000,10.83
572539,36005NY12387,2024-06-23 14:00:00.000,13.12
572540,36061NY08454,2024-06-23 14:00:00.000,13.17
572542,36005NY11534,2024-06-23 14:00:00.000,11.61
572543,36061NY08653,2024-06-23 14:00:00.000,9.17
572544,36061NY12380,2024-06-23 14:00:00.000,15.69
572545,36085NY04805,2024-06-23 14:00:00.000,9.03
572556,36061NY09734,2024-06-23 14:00:00.000,11.65
572557,36081NY07615,2024-06-23 14:00:00.000,9.29
572558,36061NY08552,2024-06-23 15:00:00.000,10.55
572559,36005NY12387,2024-06-23 15:00:00.000,13.29
572560,36061NY08454,2024-06-23 15:00:00.000,12.43
572562,36005NY11534,2024-06-23 15:00:00.000,11.7
572563,36061NY08653,2024-06-23 15:00:00.000,9.25
572564,36061NY12380,2024-06-23 15:00:00.000,15.54
572574,36061NY09734,2024-06-23 15:00:00.000,10.78
572575,36081NY07615,2024-06-23 15:00:00.000,9.46
572576,36085NY04805,2024-06-23 15:00:00.000,9.11
572577,36061NY08552,2024-06-23 16:00:00.000,11.18
572578,36005NY12387,2024-06-23 16:00:00.000,14.3
572579,36061NY08454,2024-06-23 16:00:00.000,12.27
572581,36005NY11534,2024-06-23 16:00:00.000,12.4
572582,36061NY08653,2024-06-23 16:00:00.000,11.39
572583,36061NY12380,2024-06-23 16:00:00.000,17.39
572584,36085NY04805,2024-06-23 16:00:00.000,10.58
572594,36061NY09734,2024-06-23 16:00:00.000,11.89
572595,36081NY07615,2024-06-23 16:00:00.000,9.47
572596,36061NY08552,2024-06-23 17:00:00.000,11.48
572597,36005NY12387,2024-06-23 17:00:00.000,15.33
572598,36061NY08454,2024-06-23 17:00:00.000,12.25
572600,36005NY11534,2024-06-23 17:00:00.000,12.77
572601,36061NY08653,2024-06-23 17:00:00.000,11.53
572602,36061NY12380,2024-06-23 17:00:00.000,17.11
572603,36085NY04805,2024-06-23 17:00:00.000,11.31
572613,36061NY09734,2024-06-23 17:00:00.000,12.08
572614,36081NY07615,2024-06-23 17:00:00.000,10.56
572615,36061NY08552,2024-06-23 18:00:00.000,12.04
572616,36005NY12387,2024-06-23 18:00:00.000,14.17
572617,36061NY08454,2024-06-23 18:00:00.000,12.93
572619,36005NY11534,2024-06-23 18:00:00.000,12.5
572620,36061NY08653,2024-06-23 18:00:00.000,11.87
572621,36061NY12380,2024-06-23 18:00:00.000,16.29
572622,36085NY04805,2024-06-23 18:00:00.000,11.96
572632,36061NY09734,2024-06-23 18:00:00.000,12.41
572633,36081NY07615,2024-06-23 18:00:00.000,10.75
572634,36061NY08552,2024-06-23 19:00:00.000,12.67
572635,36005NY12387,2024-06-23 19:00:00.000,13.65
572636,36061NY08454,2024-06-23 19:00:00.000,13.34
572637,36061NY09734,2024-06-23 19:00:00.000,12.37
572639,36005NY11534,2024-06-23 19:00:00.000,13.22
572640,36061NY08653,2024-06-23 19:00:00.000,12.12
572641,36081NY07615,2024-06-23 19:00:00.000,10.38
572642,36061NY12380,2024-06-23 19:00:00.000,15.48
572643,36085NY04805,2024-06-23 19:00:00.000,11.83
572653,36061NY08552,2024-06-23 20:00:00.000,13.08
572654,36005NY12387,2024-06-23 20:00:00.000,12.79
572655,36061NY08454,2024-06-23 20:00:00.000,12.63
572657,36005NY11534,2024-06-23 20:00:00.000,12.67
572658,36061NY08653,2024-06-23 20:00:00.000,11.89
572659,36061NY12380,2024-06-23 20:00:00.000,14.82
572660,36085NY04805,2024-06-23 20:00:00.000,11.91
572670,36061NY09734,2024-06-23 20:00:00.000,12.16
572671,36081NY07615,2024-06-23 20:00:00.000,9.37
572672,36061NY08552,2024-06-23 21:00:00.000,12.62
572673,36005NY12387,2024-06-23 21:00:00.000,12.57
572674,36061NY08454,2024-06-23 21:00:00.000,12.94
572675,36061NY09734,2024-06-23 21:00:00.000,12.66
572677,36005NY11534,2024-06-23 21:00:00.000,12.62
572678,36061NY08653,2024-06-23 21:00:00.000,11.28
572679,36081NY07615,2024-06-23 21:00:00.000,9.39
572680,36061NY12380,2024-06-23 21:00:00.000,14.48
572681,36085NY04805,2024-06-23 21:00:00.000,12.1
572691,36061NY08552,2024-06-23 22:00:00.000,12.59
572692,36005NY12387,2024-06-23 22:00:00.000,12.93
572693,36061NY08454,2024-06-23 22:00:00.000,12.74
572695,36005NY11534,2024-06-23 22:00:00.000,13.0
572696,36061NY08653,2024-06-23 22:00:00.000,11.57
572697,36061NY12380,2024-06-23 22:00:00.000,15.07
572698,36085NY04805,2024-06-23 22:00:00.000,12.47
572708,36061NY09734,2024-06-23 22:00:00.000,12.5
572709,36081NY07615,2024-06-23 22:00:00.000,9.18
572710,36061NY08552,2024-06-23 23:00:00.000,12.3
572711,36005NY12387,2024-06-23 23:00:00.000,12.62
572712,36061NY08454,2024-06-23 23:00:00.000,12.5
572713,36061NY09734,2024-06-23 23:00:00.000,12.45
572715,36005NY11534,2024-06-23 23:00:00.000,13.01
572716,36061NY08653,2024-06-23 23:00:00.000,11.36
572717,36081NY07615,2024-06-23 23:00:00.000,8.96
572718,36061NY12380,2024-06-23 23:00:00.000,14.88
572719,36085NY04805,2024-06-23 23:00:00.000,12.21
572729,36061NY08552,2024-06-24 00:00:00.000,10.84
572730,36005NY12387,2024-06-24 00:00:00.000,12.77
572731,36061NY08454,2024-06-24 00:00:00.000,10.53
572733,36005NY11534,2024-06-24 00:00:00.000,11.52
572734,36061NY08653,2024-06-24 00:00:00.000,9.98
572735,36081NY07615,2024-06-24 00:00:00.000,8.49
572736,36061NY12380,2024-06-24 00:00:00.000,14.63
572737,36085NY04805,2024-06-24 00:00:00.000,9.02
572738,36061NY09734,2024-06-24 00:00:00.000,10.95
572739,36061NY08552,2024-06-24 01:00:00.000,9.42
572740,36005NY12387,2024-06-24 01:00:00.000,10.15
572741,36061NY08454,2024-06-24 01:00:00.000,8.69
572742,36061NY09734,2024-06-24 01:00:00.000,9.79
572744,36005NY11534,2024-06-24 01:00:00.000,9.09
572745,36061NY08653,2024-06-24 01:00:00.000,8.63
572746,36061NY12380,2024-06-24 01:00:00.000,12.7
572747,36085NY04805,2024-06-24 01:00:00.000,8.97
572748,36081NY07615,2024-06-24 01:00:00.000,7.93
572749,36061NY08552,2024-06-24 02:00:00.000,9.76
572750,36005NY12387,2024-06-24 02:00:00.000,9.37
572751,36061NY08454,2024-06-24 02:00:00.000,9.1
572752,36061NY09734,2024-06-24 02:00:00.000,10.17
572754,36005NY11534,2024-06-24 02:00:00.000,8.44
572755,36061NY08653,2024-06-24 02:00:00.000,9.33
572756,36081NY07615,2024-06-24 02:00:00.000,7.93
572757,36061NY12380,2024-06-24 02:00:00.000,12.06
572758,36085NY04805,2024-06-24 02:00:00.000,12.03
572768,36061NY08552,2024-06-24 03:00:00.000,8.06
572769,36005NY12387,2024-06-24 03:00:00.000,9.15
572770,36061NY08454,2024-06-24 03:00:00.000,8.14
572771,36061NY09734,2024-06-24 03:00:00.000,9.33
572773,36005NY11534,2024-06-24 03:00:00.000,8.58
572774,36061NY08653,2024-06-24 03:00:00.000,8.45
572775,36081NY07615,2024-06-24 03:00:00.000,5.25
572776,36061NY12380,2024-06-24 03:00:00.000,11.6
572777,36085NY04805,2024-06-24 03:00:00.000,9.85
572805,36061NY08552,2024-06-24 04:00:00.000,7.63
572806,36005NY12387,2024-06-24 04:00:00.000,8.94
572807,36061NY08454,2024-06-24 04:00:00.000,9.13
572809,36005NY11534,2024-06-24 04:00:00.000,8.77
572810,36061NY08653,2024-06-24 04:00:00.000,7.7
572811,36081NY07615,2024-06-24 04:00:00.000,7.65
572812,36061NY12380,2024-06-24 04:00:00.000,11.65
572813,36085NY04805,2024-06-24 04:00:00.000,9.21
572823,36061NY09734,2024-06-24 04:00:00.000,8.11
572824,36061NY08552,2024-06-24 05:00:00.000,7.67
572825,36005NY12387,2024-06-24 05:00:00.000,9.41
572826,36061NY08454,2024-06-24 05:00:00.000,9.18
572827,36061NY09734,2024-06-24 05:00:00.000,8.2
572829,36005NY11534,2024-06-24 05:00:00.000,9.36
572830,36061NY08653,2024-06-24 05:00:00.000,7.91
572831,36081NY07615,2024-06-24 05:00:00.000,6.51
572832,36061NY12380,2024-06-24 05:00:00.000,11.49
572833,36085NY04805,2024-06-24 05:00:00.000,9.94
572858,36061NY08552,2024-06-24 06:00:00.000,8.04
572859,36005NY12387,2024-06-24 06:00:00.000,9.62
572860,36061NY08454,2024-06-24 06:00:00.000,9.84
572861,36061NY09734,2024-06-24 06:00:00.000,8.59
572863,36005NY11534,2024-06-24 06:00:00.000,10.07
572864,36061NY08653,2024-06-24 06:00:00.000,8.26
572865,36081NY07615,2024-06-24 06:00:00.000,6.74
572866,36061NY12380,2024-06-24 06:00:00.000,11.43
572867,36085NY04805,2024-06-24 06:00:00.000,10.99
572877,36061NY08552,2024-06-24 07:00:00.000,9.34
572878,36005NY12387,2024-06-24 07:00:00.000,10.11
572879,36061NY08454,2024-06-24 07:00:00.000,10.86
572881,36005NY11534,2024-06-24 07:00:00.000,10.24
572882,36061NY08653,2024-06-24 07:00:00.000,9.12
572883,36081NY07615,2024-06-24 07:00:00.000,7.8
572884,36061NY12380,2024-06-24 07:00:00.000,12.18
572885,36085NY04805,2024-06-24 07:00:00.000,10.84
572897,36061NY09734,2024-06-24 07:00:00.000,9.21
572898,36061NY08552,2024-06-24 08:00:00.000,7.63
572899,36005NY12387,2024-06-24 08:00:00.000,8.42
572900,36061NY08454,2024-06-24 08:00:00.000,9.51
572902,36005NY11534,2024-06-24 08:00:00.000,8.35
572903,36061NY08653,2024-06-24 08:00:00.000,7.51
572904,36081NY07615,2024-06-24 08:00:00.000,8.87
572905,36061NY12380,2024-06-24 08:00:00.000,9.66
572906,36085NY04805,2024-06-24 08:00:00.000,9.02
572917,36061NY09734,2024-06-24 08:00:00.000,7.25
572918,36061NY08552,2024-06-24 09:00:00.000,6.12
572919,36005NY12387,2024-06-24 09:00:00.000,6.36
572920,36061NY08454,2024-06-24 09:00:00.000,7.51
572922,36005NY11534,2024-06-24 09:00:00.000,5.68
572923,36081NY07615,2024-06-24 09:00:00.000,7.67
572924,36061NY12380,2024-06-24 09:00:00.000,5.62
572925,36085NY04805,2024-06-24 09:00:00.000,5.87
572936,36061NY09734,2024-06-24 09:00:00.000,6.37
572937,36061NY08653,2024-06-24 09:00:00.000,6.02
572938,36061NY08552,2024-06-24 10:00:00.000,5.55
572939,36005NY12387,2024-06-24 10:00:00.000,5.26
572940,36061NY08454,2024-06-24 10:00:00.000,6.39
572941,36061NY09734,2024-06-24 10:00:00.000,5.42
572943,36005NY11534,2024-06-24 10:00:00.000,4.34
572944,36061NY08653,2024-06-24 10:00:00.000,5.23
572945,36081NY07615,2024-06-24 10:00:00.000,6.17
572946,36061NY12380,2024-06-24 10:00:00.000,4.77
572947,36085NY04805,2024-06-24 10:00:00.000,5.63
572956,36061NY08552,2024-06-24 11:00:00.000,5.51
572957,36005NY12387,2024-06-24 11:00:00.000,4.94
572958,36061NY08454,2024-06-24 11:00:00.000,5.74
572960,36005NY11534,2024-06-24 11:00:00.000,4.47
572961,36061NY08653,2024-06-24 11:00:00.000,9.98
572962,36081NY07615,2024-06-24 11:00:00.000,5.34
572963,36061NY12380,2024-06-24 11:00:00.000,5.15
572964,36085NY04805,2024-06-24 11:00:00.000,5.38
572975,36061NY09734,2024-06-24 11:00:00.000,5.53
572976,36061NY08552,2024-06-24 12:00:00.000,4.74
572977,36005NY12387,2024-06-24 12:00:00.000,4.99
572978,36061NY08454,2024-06-24 12:00:00.000,5.39
572979,36061NY09734,2024-06-24 12:00:00.000,5.27
572981,36005NY11534,2024-06-24 12:00:00.000,4.86
572982,36061NY08653,2024-06-24 12:00:00.000,6.32
572983,36081NY07615,2024-06-24 12:00:00.000,4.67
572984,36061NY12380,2024-06-24 12:00:00.000,4.72
572985,36085NY04805,2024-06-24 12:00:00.000,4.39
572994,36061NY08552,2024-06-24 13:00:00.000,5.35
572995,36005NY12387,2024-06-24 13:00:00.000,4.78
572996,36061NY08454,2024-06-24 13:00:00.000,5.19
572998,36005NY11534,2024-06-24 13:00:00.000,4.05
572999,36061NY08653,2024-06-24 13:00:00.000,5.44
573000,36081NY07615,2024-06-24 13:00:00.000,4.98
573001,36061NY12380,2024-06-24 13:00:00.000,4.5
573002,36085NY04805,2024-06-24 13:00:00.000,4.14
573011,36061NY09734,2024-06-24 13:00:00.000,5.34
573012,36061NY08552,2024-06-24 14:00:00.000,5.55
573013,36005NY12387,2024-06-24 14:00:00.000,4.79
573014,36061NY08454,2024-06-24 14:00:00.000,5.42
573015,36061NY09734,2024-06-24 14:00:00.000,5.58
573017,36005NY11534,2024-06-24 14:00:00.000,3.97
573018,36061NY08653,2024-06-24 14:00:00.000,5.16
573019,36081NY07615,2024-06-24 14:00:00.000,4.91
573020,36061NY12380,2024-06-24 14:00:00.000,4.63
573021,36085NY04805,2024-06-24 14:00:00.000,4.45
573030,36061NY08552,2024-06-24 15:00:00.000,5.15
573031,36005NY12387,2024-06-24 15:00:00.000,4.83
573032,36061NY08454,2024-06-24 15:00:00.000,5.34
573034,36081NY07615,2024-06-24 15:00:00.000,4.92
573035,36061NY12380,2024-06-24 15:00:00.000,4.41
573036,36085NY04805,2024-06-24 15:00:00.000,4.32
573045,36061NY09734,2024-06-24 15:00:00.000,5.92
573046,36005NY11534,2024-06-24 15:00:00.000,4.22
573047,36061NY08653,2024-06-24 15:00:00.000,5.27
573048,36061NY08552,2024-06-24 16:00:00.000,5.43
573049,36005NY12387,2024-06-24 16:00:00.000,4.13
573050,36061NY08454,2024-06-24 16:00:00.000,4.78
573052,36081NY07615,2024-06-24 16:00:00.000,4.24
573053,36061NY12380,2024-06-24 16:00:00.000,4.34
573054,36085NY04805,2024-06-24 16:00:00.000,3.67
573063,36061NY09734,2024-06-24 16:00:00.000,5.12
573064,36005NY11534,2024-06-24 16:00:00.000,4.01
573065,36061NY08653,2024-06-24 16:00:00.000,3.91
573066,36061NY08552,2024-06-24 17:00:00.000,4.86
573067,36005NY12387,2024-06-24 17:00:00.000,4.47
573068,36061NY08454,2024-06-24 17:00:00.000,4.98
573070,36081NY07615,2024-06-24 17:00:00.000,3.53
573071,36061NY12380,2024-06-24 17:00:00.000,4.33
573072,36085NY04805,2024-06-24 17:00:00.000,3.69
573081,36061NY09734,2024-06-24 17:00:00.000,5.19
573082,36005NY11534,2024-06-24 17:00:00.000,3.65
573083,36061NY08653,2024-06-24 17:00:00.000,4.03
573084,36061NY08552,2024-06-24 18:00:00.000,4.91
573085,36005NY12387,2024-06-24 18:00:00.000,4.33
573086,36061NY08454,2024-06-24 18:00:00.000,4.72
573087,36061NY09734,2024-06-24 18:00:00.000,5.31
573089,36005NY11534,2024-06-24 18:00:00.000,3.83
573090,36061NY08653,2024-06-24 18:00:00.000,4.45
573091,36081NY07615,2024-06-24 18:00:00.000,3.21
573092,36061NY12380,2024-06-24 18:00:00.000,4.49
573093,36085NY04805,2024-06-24 18:00:00.000,4.17
573102,36061NY08552,2024-06-24 19:00:00.000,4.55
573103,36005NY12387,2024-06-24 19:00:00.000,4.52
573105,36081NY07615,2024-06-24 19:00:00.000,2.94
573106,36061NY12380,2024-06-24 19:00:00.000,4.06
573107,36085NY04805,2024-06-24 19:00:00.000,4.23
573116,36061NY08454,2024-06-24 19:00:00.000,4.72
573117,36061NY09734,2024-06-24 19:00:00.000,4.84
573118,36005NY11534,2024-06-24 19:00:00.000,3.73
573119,36061NY08653,2024-06-24 19:00:00.000,4.9
573120,36061NY08552,2024-06-24 20:00:00.000,4.39
573121,36005NY12387,2024-06-24 20:00:00.000,3.8
573122,36061NY08454,2024-06-24 20:00:00.000,4.24
573124,36081NY07615,2024-06-24 20:00:00.000,3.65
573125,36061NY12380,2024-06-24 20:00:00.000,4.04
573126,36085NY04805,2024-06-24 20:00:00.000,5.31
573136,36061NY09734,2024-06-24 20:00:00.000,4.56
573137,36005NY11534,2024-06-24 20:00:00.000,3.39
573138,36061NY08653,2024-06-24 20:00:00.000,4.6
573139,36061NY08552,2024-06-24 21:00:00.000,5.46
573140,36005NY12387,2024-06-24 21:00:00.000,3.92
573141,36061NY08454,2024-06-24 21:00:00.000,4.52
573142,36061NY09734,2024-06-24 21:00:00.000,4.9
573144,36005NY11534,2024-06-24 21:00:00.000,3.05
573145,36061NY08653,2024-06-24 21:00:00.000,5.28
573146,36081NY07615,2024-06-24 21:00:00.000,3.67
573147,36061NY12380,2024-06-24 21:00:00.000,4.25
573148,36085NY04805,2024-06-24 21:00:00.000,6.82
573157,36061NY08552,2024-06-24 22:00:00.000,8.45
573158,36005NY12387,2024-06-24 22:00:00.000,7.3
573159,36061NY08454,2024-06-24 22:00:00.000,7.51
573160,36061NY09734,2024-06-24 22:00:00.000,8.14
573162,36005NY11534,2024-06-24 22:00:00.000,5.7
573163,36061NY08653,2024-06-24 22:00:00.000,8.31
573164,36081NY07615,2024-06-24 22:00:00.000,5.39
573165,36061NY12380,2024-06-24 22:00:00.000,7.5
573166,36085NY04805,2024-06-24 22:00:00.000,8.66
573176,36061NY08552,2024-06-24 23:00:00.000,8.77
573177,36005NY12387,2024-06-24 23:00:00.000,8.5
573178,36061NY08454,2024-06-24 23:00:00.000,7.94
573180,36061NY08653,2024-06-24 23:00:00.000,8.74
573181,36081NY07615,2024-06-24 23:00:00.000,6.41
573182,36061NY12380,2024-06-24 23:00:00.000,8.65
573183,36085NY04805,2024-06-24 23:00:00.000,8.37
573194,36061NY09734,2024-06-24 23:00:00.000,8.81
573195,36005NY11534,2024-06-24 23:00:00.000,6.79
573196,36061NY08552,2024-06-25 00:00:00.000,8.5
573197,36005NY12387,2024-06-25 00:00:00.000,9.3
573198,36061NY08454,2024-06-25 00:00:00.000,8.03
573200,36005NY11534,2024-06-25 00:00:00.000,9.34
573201,36061NY08653,2024-06-25 00:00:00.000,7.98
573202,36081NY07615,2024-06-25 00:00:00.000,7.57
573203,36061NY12380,2024-06-25 00:00:00.000,9.45
573204,36085NY04805,2024-06-25 00:00:00.000,7.48
573215,36061NY09734,2024-06-25 00:00:00.000,8.72
573216,36061NY08552,2024-06-25 01:00:00.000,8.53
573217,36005NY12387,2024-06-25 01:00:00.000,8.29
573218,36061NY08454,2024-06-25 01:00:00.000,7.84
573220,36005NY11534,2024-06-25 01:00:00.000,8.88
573221,36061NY08653,2024-06-25 01:00:00.000,7.77
573222,36081NY07615,2024-06-25 01:00:00.000,7.19
573223,36061NY12380,2024-06-25 01:00:00.000,9.19
573224,36085NY04805,2024-06-25 01:00:00.000,7.34
573235,36061NY09734,2024-06-25 01:00:00.000,8.61
573236,36061NY08552,2024-06-25 02:00:00.000,8.58
573237,36005NY12387,2024-06-25 02:00:00.000,8.7
573238,36061NY08454,2024-06-25 02:00:00.000,8.25
573240,36005NY11534,2024-06-25 02:00:00.000,9.19
573241,36061NY08653,2024-06-25 02:00:00.000,8.14
573242,36081NY07615,2024-06-25 02:00:00.000,7.25
573243,36061NY12380,2024-06-25 02:00:00.000,8.96
573244,36085NY04805,2024-06-25 02:00:00.000,7.66
573255,36061NY09734,2024-06-25 02:00:00.000,8.63
573256,36061NY08552,2024-06-25 03:00:00.000,7.83
573257,36005NY12387,2024-06-25 03:00:00.000,8.82
573258,36061NY08454,2024-06-25 03:00:00.000,7.84
573260,36005NY11534,2024-06-25 03:00:00.000,9.12
573261,36061NY08653,2024-06-25 03:00:00.000,7.66
573262,36081NY07615,2024-06-25 03:00:00.000,7.34
573263,36061NY12380,2024-06-25 03:00:00.000,10.25
573264,36085NY04805,2024-06-25 03:00:00.000,7.62
573275,36061NY09734,2024-06-25 03:00:00.000,7.88
573276,36061NY08552,2024-06-25 04:00:00.000,8.01
573277,36005NY12387,2024-06-25 04:00:00.000,9.0
573278,36061NY08454,2024-06-25 04:00:00.000,7.91
573280,36005NY11534,2024-06-25 04:00:00.000,8.11
573281,36061NY08653,2024-06-25 04:00:00.000,7.97
573282,36081NY07615,2024-06-25 04:00:00.000,7.69
573283,36061NY12380,2024-06-25 04:00:00.000,9.29
573284,36085NY04805,2024-06-25 04:00:00.000,8.12
573295,36061NY09734,2024-06-25 04:00:00.000,8.25
573296,36061NY08552,2024-06-25 05:00:00.000,8.06
573297,36005NY12387,2024-06-25 05:00:00.000,8.39
573298,36061NY08454,2024-06-25 05:00:00.000,7.82
573300,36005NY11534,2024-06-25 05:00:00.000,7.89
573301,36081NY07615,2024-06-25 05:00:00.000,7.51
573302,36061NY12380,2024-06-25 05:00:00.000,9.1
573303,36085NY04805,2024-06-25 05:00:00.000,8.07
573313,36061NY09734,2024-06-25 05:00:00.000,7.92
573314,36061NY08653,2024-06-25 05:00:00.000,7.9
573315,36061NY08552,2024-06-25 06:00:00.000,7.6
573316,36005NY12387,2024-06-25 06:00:00.000,8.18
573317,36061NY08454,2024-06-25 06:00:00.000,7.73
573318,36061NY09734,2024-06-25 06:00:00.000,8.01
573320,36005NY11534,2024-06-25 06:00:00.000,7.83
573321,36061NY08653,2024-06-25 06:00:00.000,7.83
573322,36081NY07615,2024-06-25 06:00:00.000,7.18
573323,36061NY12380,2024-06-25 06:00:00.000,8.95
573333,36085NY04805,2024-06-25 06:00:00.000,8.0
573334,36005NY12387,2024-06-25 07:00:00.000,8.7
573335,36061NY08454,2024-06-25 07:00:00.000,8.01
573337,36081NY07615,2024-06-25 07:00:00.000,7.62
573338,36061NY12380,2024-06-25 07:00:00.000,9.07
573348,36061NY08552,2024-06-25 07:00:00.000,7.81
573349,36061NY09734,2024-06-25 07:00:00.000,7.95
573350,36005NY11534,2024-06-25 07:00:00.000,7.72
573351,36061NY08653,2024-06-25 07:00:00.000,10.33
573352,36085NY04805,2024-06-25 07:00:00.000,8.52
573353,36005NY12387,2024-06-25 08:00:00.000,8.58
573354,36061NY08454,2024-06-25 08:00:00.000,7.68
573356,36005NY11534,2024-06-25 08:00:00.000,7.74
